CustomerID,Product1,Product2,Product3,Product4,Product5,Product6,Product7,Product8,Product9,Product10,Product11,Product12
2884,Pillow cases,Sofa,,,,,,,,,,
2885,Mattress,,,,,,,,,,,
2886,Blankets,Pillow cases,Mattress,Bedframe,Curtain rods,Mattress,Pillow cases,Accent table,,,,
2887,Bedframe,Ottomans,,,,,,,,,,
2888,Chairs,,,,,,,,,,,
2889,Media storage,Ottomans,Bedframe,Blankets,Accent table,Ottomans,Shower curtain,Bedframe,,,,
2890,Pillow cases,Bedframe,Mattress,Bathroom organizer,TV stand,Ottomans,Accent table,,,,,
2891,Ceiling lights,,,,,,,,,,,
2892,Shower curtain,,,,,,,,,,,
2893,Bedframe,,,,,,,,,,,
2894,Bathroom organizer,,,,,,,,,,,
2895,Bathroom organizer,,,,,,,,,,,
2896,Bedframe,Media storage,Shower curtain,,,,,,,,,
2897, Media storage,,,,,,,,,,,
2898,Mattress,,,,,,,,,,,
2899,Media storage,Pillow cases,Mattress,Ottomans,Pillow,Pillow,Bedframe,,,,,
2900,Bedframe,,,,,,,,,,,
2901,Bedframe,Ottomans,Pillow,Wall lights,Accent table,,,,,,,
2902,Curtain rods,Accent table,Bathroom organizer,,,,,,,,,
2903,Bathroom organizer,,,,,,,,,,,
2904,Pillow cases,,,,,,,,,,,
2905,Pillow cases,,,,,,,,,,,
2906,Bedframe,,,,,,,,,,,
2907,Shower curtain,,,,,,,,,,,
2908,Bedframe,,,,,,,,,,,
2909,Bedframe,Bedframe,Mattress,Media storage,,,,,,,,
2910,Mattress,Bedframe,Mattress,TV stand,Media storage,Lamps,,,,,,
2911,Pillow cases,,,,,,,,,,,
2912,Bedframe,Shower curtain,Ottomans,TV stand,,,,,,,,
2913,Curtain hooks,,,,,,,,,,,
2914,Ottomans,,,,,,,,,,,
2915,Bedframe,Bedframe,Bedframe,Ottomans,Media storage,Media storage,Bathroom organizer,Pillow,Bedframe,,,
2916,Pillow cases,Bedframe,,,,,,,,,,
2917,Wall lights,Bathroom organizer,Ottomans,Shower curtain,,,,,,,,
2918,Ottomans,,,,,,,,,,,
2919,Bedframe,,,,,,,,,,,
2920,Bedframe,Blankets,Lamps,,,,,,,,,
2921,Bedframe,Bedframe,Bedframe,Mattress,Accent table,,,,,,,
2922,Pillow cases,Mattress,Blankets,,,,,,,,,
2923,Bedframe,Pillow,Bathroom organizer,,,,,,,,,
2924,Pillow cases,Bedframe,,,,,,,,,,
2925,Mattress,,,,,,,,,,,
2926,Bedframe,Mattress,Ottomans,,,,,,,,,
2927,Mattress,Blankets,Bathroom organizer,Ottomans, Media storage,,,,,,,
2928,Ottomans,Curtain hooks,Accent table,,,,,,,,,
2929,Media storage,Mattress,Blankets,Ottomans,Curtain hooks,,,,,,,
2930,Pillow,TV stand,,,,,,,,,,
2931,Bathroom organizer,Chairs,Accent table,Soap dishes,,,,,,,,
2932,Bathroom organizer,,,,,,,,,,,
2933,Curtain rods,Pillow,TV stand,Bedframe,Blankets,Ottomans,,,,,,
2934,Pillow cases,,,,,,,,,,,
2935,Ottomans,Bedframe,Mattress,Ottomans,Lamps,,,,,,,
2936,Bathroom organizer,Media storage,Bathroom organizer,Wall lights,Lamps,,,,,,,
2937,Ottomans,Shower curtain,,,,,,,,,,
2938,Ottomans,,,,,,,,,,,
2939,Mattress,,,,,,,,,,,
2940,Media storage,,,,,,,,,,,
2941,Bathroom organizer,Shower curtain, Accent table,,,,,,,,,
2942,Shower curtain,Bedframe,,,,,,,,,,
2943,Mattress,Wall lights,,,,,,,,,,
2944,Ottomans,Shower curtain,Soap dishes,Light bulbs,,,,,,,,
2945,Sofa,Soap dishes,Bathroom organizer,,,,,,,,,
2946,Media storage,Mattress,,,,,,,,,,
2947,Ottomans,Accent table,Ottomans,Wall lights,,,,,,,,
2948,Bedframe,Media storage,Pillow,Accent table,,,,,,,,
2949,Bedframe,Soap dishes,,,,,,,,,,
2950,Media storage,,,,,,,,,,,
2951,Bathroom organizer,Ottomans,,,,,,,,,,
2952,Bathroom organizer,Bedframe,Curtain rods,TV stand,Light bulbs,Lamps,,,,,,
2953,Bathroom organizer,,,,,,,,,,,
2954,Curtain rods,Bathroom organizer,Pillow cases,Lamps,,,,,,,,
2955,Pillow cases,Accent table,Ottomans,Pillow cases,,,,,,,,
2956,Bedframe,Bathroom organizer,Bedframe,Pillow,Chairs,Ceiling fans,Accent table,Wall lights,,,,
2957,Pillow,Ottomans,,,,,,,,,,
2958,Shower curtain,,,,,,,,,,,
2959,Bedframe,Bedframe,,,,,,,,,,
2960,Ottomans,Bedframe,,,,,,,,,,
2961,Accent table,,,,,,,,,,,
2962,Mattress,,,,,,,,,,,
2963,Pillow,,,,,,,,,,,
2964,Ceiling lights,Bathroom organizer,,,,,,,,,,
2965,TV stand,Blankets,Pillow,Bedframe,Accent table,,,,,,,
2966,Ottomans,,,,,,,,,,,
2967,Ottomans,Wall lights,,,,,,,,,,
2968,Sofa,,,,,,,,,,,
2969,TV stand,Ottomans,Accent table,,,,,,,,,
2970,Bathroom organizer,Curtain hooks, Media storage,,,,,,,,,
2971,Pillow,,,,,,,,,,,
2972,Bedframe,Ottomans,Wall lights,Curtain rods,,,,,,,,
2973,Bedframe,,,,,,,,,,,
2974,Bathroom organizer,,,,,,,,,,,
2975,Pillow,Ottomans,Curtain hooks,,,,,,,,,
2976,Media storage,,,,,,,,,,,
2977,Bedframe,,,,,,,,,,,
2978,Blankets,,,,,,,,,,,
2979,Accent table,,,,,,,,,,,
2980,Pillow,Accent table,Bathroom organizer,Lamps,,,,,,,,
2981,Shower curtain,Pillow,Blankets,Ottomans,,,,,,,,
2982,Mattress,Blankets,Ottomans,,,,,,,,,
2983,Mattress,,,,,,,,,,,
2984,Mattress,Bathroom organizer,,,,,,,,,,
2985,Blankets,,,,,,,,,,,
2986, Media storage,,,,,,,,,,,
2987,Mattress,,,,,,,,,,,
2988,Shower curtain,,,,,,,,,,,
2989,Accent table,,,,,,,,,,,
2990,Shower curtain,Sofa,Bathroom organizer,Blankets,Sofa,Shower curtain,Chairs,Pillow cases,,,,
2991,Blankets,Media storage,Ottomans,Accent table,,,,,,,,
2992, Ottomans,,,,,,,,,,,
2993, Media storage,Ottomans,Mattress,Soap dishes,,,,,,,,
2994,Bathroom organizer,,,,,,,,,,,
2995,Curtain rods,,,,,,,,,,,
2996, Media storage,Bathroom organizer,Blankets,,,,,,,,,
2997,Bathroom organizer,,,,,,,,,,,
2998,Ottomans,Ceiling fans,,,,,,,,,,
2999,Pillow,,,,,,,,,,,
3000,Pillow cases,Pillow,,,,,,,,,,
3001,Curtain hooks,,,,,,,,,,,
3002,Pillow cases,Lamps,,,,,,,,,,
3003,Chairs,,,,,,,,,,,
3004,Mattress,,,,,,,,,,,
3005,Ottomans,,,,,,,,,,,
3006,Soap dishes,,,,,,,,,,,
3007,Sofa,,,,,,,,,,,
3008,Soap dishes,,,,,,,,,,,
3009,Ottomans,Ottomans,,,,,,,,,,
3010,TV stand,,,,,,,,,,,
3011,TV stand,,,,,,,,,,,
3012,Bathroom organizer,Pillow cases,Ceiling lights,Lamps,Accent table,,,,,,,
3013,Ottomans,,,,,,,,,,,
3014,Curtain rods,Chairs,Pillow,Accent table,,,,,,,,
3015,Bedframe,,,,,,,,,,,
3016,Soap dishes,Blankets,Soap dishes,,,,,,,,,
3017,Bedframe,,,,,,,,,,,
3018,Ceiling lights,,,,,,,,,,,
3019,Ottomans,Mattress,Bedframe,Ottomans,Pillow,,,,,,,
3020,Ottomans,Pillow cases ,Lamps,TV stand,,,,,,,,
3021,Sofa,,,,,,,,,,,
3022,Bathroom organizer,,,,,,,,,,,
3023,Accent table,Blankets,Ottomans,Pillow,,,,,,,,
3024,TV stand,,,,,,,,,,,
3025,TV stand,Blankets,Ottomans,Curtain hooks,,,,,,,,
3026,Ottomans,Accent table,,,,,,,,,,
3027,Chairs,,,,,,,,,,,
3028,Pillow cases,TV stand,Ottomans,TV stand,Ottomans,TV stand,,,,,,
3029,Curtain rods,,,,,,,,,,,
3030,Bedframe,,,,,,,,,,,
3031,Ottomans,Bedframe,Soap dishes,Accent table,,,,,,,,
3032,Ottomans,Lamps,,,,,,,,,,
3033,Ottomans,Pillow,Blankets,,,,,,,,,
3034,Pillow cases,,,,,,,,,,,
3035,Pillow,,,,,,,,,,,
3036,Mattress,Accent table,,,,,,,,,,
3037,Soap dishes,,,,,,,,,,,
3038,Accent table,,,,,,,,,,,
3039,Shower curtain,Ottomans,,,,,,,,,,
3040,Bathroom organizer,,,,,,,,,,,
3041,Bedframe,,,,,,,,,,,
3042,Bedframe,TV stand,Ceiling fans,Curtain rods,,,,,,,,
3043,Pillow,Media storage,Media storage,,,,,,,,,
3044,Mattress,Blankets,Ottomans,,,,,,,,,
3045,TV stand,,,,,,,,,,,
3046, Media storage,,,,,,,,,,,
3047,Mattress,,,,,,,,,,,
3048,Curtain rods,Bedframe,TV stand,,,,,,,,,
3049,Shower curtain,Curtain rods,Mattress,Bathroom organizer,,,,,,,,
3050,Pillow,Ceiling fans,Ottomans,,,,,,,,,
3051,Bathroom organizer,,,,,,,,,,,
3052,Shower curtain,,,,,,,,,,,
3053,Ottomans,,,,,,,,,,,
3054,Pillow,Pillow,Bathroom organizer,TV stand,,,,,,,,
3055,TV stand,,,,,,,,,,,
3056,Media storage,,,,,,,,,,,
3057,Accent table,,,,,,,,,,,
3058,Accent table,Shower curtain,,,,,,,,,,
3059,Pillow cases,Accent table,,,,,,,,,,
3060,Bedframe,Pillow,Curtain hooks,,,,,,,,,
3061,Pillow cases,,,,,,,,,,,
3062,Accent table, Ottomans,Curtain hooks,Pillow, Media storage,,,,,,,
3063,Soap dishes,,,,,,,,,,,
3064,Bedframe,Ottomans,Pillow cases,Pillow,Sofa,Curtain hooks,TV stand,Chairs,Bathroom organizer,,,
3065,Curtain rods,,,,,,,,,,,
3066,Curtain rods,,,,,,,,,,,
3067,Blankets,Mattress,Curtain rods,,,,,,,,,
3068,Ottomans,Blankets,Ottomans,,,,,,,,,
3069,Wall lights,,,,,,,,,,,
3070,Media storage,,,,,,,,,,,
3071,Shower curtain,,,,,,,,,,,
3072,TV stand,,,,,,,,,,,
3073,Bathroom organizer,Bedframe,Pillow cases,Mattress,Curtain rods,Pillow,Ottomans,Accent table,Curtain hooks,Light bulbs,,
3074,TV stand,,,,,,,,,,,
3075,Bathroom organizer ,Bedframe,Mattress,Pillow,,,,,,,,
3076,Shower curtain,Ottomans,Accent table,,,,,,,,,
3077,Pillow cases,,,,,,,,,,,
3078,Shower curtain,Curtain rods,Ottomans,Media storage,,,,,,,,
3079,TV stand,Mattress,Bedframe,Shower curtain,Bathroom organizer,Accent table,,,,,,
3080,Pillow,Bathroom organizer,Ottomans,Lamps,,,,,,,,
3081,Bedframe,Pillow,,,,,,,,,,
3082,Bedframe,,,,,,,,,,,
3083,Bathroom organizer,Accent table,,,,,,,,,,
3084,Bathroom organizer,,,,,,,,,,,
3085,Media storage,,,,,,,,,,,
3086,Accent table,Ceiling fans,,,,,,,,,,
3087,Shower curtain,,,,,,,,,,,
3088,Media storage,,,,,,,,,,,
3089,Pillow,,,,,,,,,,,
3090,Ceiling fans,,,,,,,,,,,
3091,Bedframe,Media storage,Ottomans,Accent table,,,,,,,,
3092,Pillow,,,,,,,,,,,
3093,Mattress,,,,,,,,,,,
3094,Mattress,,,,,,,,,,,
3095,Ottomans,,,,,,,,,,,
3096,Bedframe,Pillow,,,,,,,,,,
3097,Blankets,TV stand,,,,,,,,,,
3098,Blankets,,,,,,,,,,,
3099,Media storage,,,,,,,,,,,
3100,Chairs,,,,,,,,,,,
3101,Media storage,Blankets,,,,,,,,,,
3102,Ottomans,,,,,,,,,,,
3103,Pillow,Accent table,,,,,,,,,,
3104,Ottomans,,,,,,,,,,,
3105,Curtain rods,,,,,,,,,,,
3106, Ottomans,,,,,,,,,,,
3107,TV stand,Bedframe,Pillow,Lamps,,,,,,,,
3108,Mattress,Ottomans,Media storage,,,,,,,,,
3109,Bathroom organizer,Soap dishes,,,,,,,,,,
3110,Blankets,,,,,,,,,,,
3111,Ottomans,,,,,,,,,,,
3112,Light bulbs,,,,,,,,,,,
3113,Bedframe,,,,,,,,,,,
3114,Bedframe,,,,,,,,,,,
3115,Blankets,Media storage,Soap dishes,Ottomans,Bedframe,Accent table,,,,,,
3116,Blankets,Pillow,Ottomans,Shower curtain,,,,,,,,
3117,Shower curtain,,,,,,,,,,,
3118,Ottomans,Ottomans,Accent table,,,,,,,,,
3119,Mattress,,,,,,,,,,,
3120,Ottomans,,,,,,,,,,,
3121,Shower curtain,Lamps,Accent table,,,,,,,,,
3122,Blankets,,,,,,,,,,,
3123,Blankets,Mattress,Pillow,Ottomans,,,,,,,,
3124,Bathroom organizer,Ottomans,Light bulbs,Ottomans,,,,,,,,
3125,Blankets,,,,,,,,,,,
3126,Bedframe,Mattress,Blankets,Sofa,Ottomans,Accent table,,,,,,
3127,Mattress,,,,,,,,,,,
3128,Mattress,,,,,,,,,,,
3129,Bathroom organizer,,,,,,,,,,,
3130,Blankets,,,,,,,,,,,
3131,Mattress,,,,,,,,,,,
3132,Mattress,,,,,,,,,,,
3133,Bedframe,,,,,,,,,,,
3134,Blankets,,,,,,,,,,,
3135,Blankets,,,,,,,,,,,
3136,Bedframe,,,,,,,,,,,
3137,Media storage,,,,,,,,,,,
3138,Pillow cases,,,,,,,,,,,
3139,Mattress,,,,,,,,,,,
3140,Mattress,,,,,,,,,,,
3141,Blankets,Blankets,,,,,,,,,,
3142,Bedframe,Accent table,,,,,,,,,,
3143,Bedframe,,,,,,,,,,,
3144,Bathroom organizer,TV stand,,,,,,,,,,
3145,Ottomans,,,,,,,,,,,
3146,Mattress,,,,,,,,,,,
3147, Ottomans,,,,,,,,,,,
3148,Soap dishes,Bedframe,Chairs,TV stand,Bathroom organizer,,,,,,,
3149,Pillow,,,,,,,,,,,
3150,Bedframe,,,,,,,,,,,
3151,Bathroom organizer,Shower curtain,,,,,,,,,,
3152,TV stand,,,,,,,,,,,
3153,Mattress,Chairs,Media storage,Accent table,Curtain hooks,Pillow,TV stand,,,,,
3154,Blankets,,,,,,,,,,,
3155,Blankets,Bedframe,Media storage,Media storage,,,,,,,,
3156,Curtain hooks,,,,,,,,,,,
3157,Curtain rods,Bedframe,Chairs,Bedframe,,,,,,,,
3158,Ottomans,Curtain rods,TV stand,,,,,,,,,
3159,Sofa,,,,,,,,,,,
3160,Mattress,Lamps,Blankets,Soap dishes,,,,,,,,
3161,Bathroom organizer,,,,,,,,,,,
3162, Ottomans,,,,,,,,,,,
3163,Bedframe,Ottomans,,,,,,,,,,
3164,Bedframe,Accent table,,,,,,,,,,
3165,Blankets,,,,,,,,,,,
3166,Ottomans,,,,,,,,,,,
3167,Ottomans,Bedframe,Pillow,Ottomans,,,,,,,,
3168,Bedframe,,,,,,,,,,,
3169,Pillow,,,,,,,,,,,
3170,Bedframe,,,,,,,,,,,
3171,Bedframe,Ottomans,Media storage,Accent table,,,,,,,,
3172,Bathroom organizer,Bathroom organizer,,,,,,,,,,
3173,Ottomans,Ceiling lights,Ottomans,,,,,,,,,
3174,Blankets,Ottomans,Curtain hooks,Soap dishes,Shower curtain,,,,,,,
3175,Bathroom organizer,Media storage,Shower curtain,Soap dishes, Media storage,,,,,,,
3176,Blankets,,,,,,,,,,,
3177,Mattress,,,,,,,,,,,
3178, Ottomans,TV stand,Ceiling lights,,,,,,,,,
3179,TV stand,,,,,,,,,,,
3180,Curtain rods,Bathroom organizer,Curtain hooks,Chairs,Ottomans,Pillow,,,,,,
3181,Shower curtain,,,,,,,,,,,
3182,Shower curtain,Curtain rods,Blankets,Ottomans,,,,,,,,
3183,Soap dishes,,,,,,,,,,,
3184,Mattress,,,,,,,,,,,
3185,Blankets,Mattress,Mattress,Ottomans,Blankets,Bathroom organizer,,,,,,
3186,Soap dishes,,,,,,,,,,,
3187,Blankets,,,,,,,,,,,
3188,Curtain rods,Blankets,Ceiling fans,Ottomans,TV stand,Lamps,Accent table,,,,,
3189,Bedframe,Lamps,Accent table,,,,,,,,,
3190,Mattress,Chairs,Ottomans,TV stand,,,,,,,,
3191,Bedframe,,,,,,,,,,,
3192,Wall lights,,,,,,,,,,,
3193,Curtain rods,Blankets,Pillow,,,,,,,,,
3194,Wall lights,Mattress,,,,,,,,,,
3195,Mattress,Blankets,Media storage,Bathroom organizer,Ottomans,Bathroom organizer,,,,,,
3196,Bathroom organizer,Ottomans,Soap dishes,,,,,,,,,
3197,Lamps,,,,,,,,,,,
3198,Blankets,,,,,,,,,,,
3199,Media storage,,,,,,,,,,,
3200,Pillow,Accent table,Ottomans,,,,,,,,,
3201,Media storage,,,,,,,,,,,
3202,Wall lights,,,,,,,,,,,
3203,Curtain rods,,,,,,,,,,,
3204,Mattress,Ottomans,Bedframe,Chairs,Media storage,Ottomans,Accent table,,,,,
3205,Shower curtain,,,,,,,,,,,
3206,Bedframe,Ottomans,,,,,,,,,,
3207,Bathroom organizer,,,,,,,,,,,
3208,Mattress,,,,,,,,,,,
3209,Mattress,,,,,,,,,,,
3210,Mattress,Curtain hooks,,,,,,,,,,
3211,Bedframe,,,,,,,,,,,
3212, Media storage,,,,,,,,,,,
3213,Mattress,,,,,,,,,,,
3214,Mattress,,,,,,,,,,,
3215,Blankets,,,,,,,,,,,
3216,Blankets,,,,,,,,,,,
3217,Blankets,,,,,,,,,,,
3218,Bedframe,Ottomans,Chairs,Blankets,Shower curtain,Ottomans,Bathroom organizer,,,,,
3219,Ottomans,,,,,,,,,,,
3220,Blankets,,,,,,,,,,,
3221,Soap dishes,,,,,,,,,,,
3222,Ottomans,,,,,,,,,,,
3223,Shower curtain,,,,,,,,,,,
3224,Mattress,Bathroom organizer,,,,,,,,,,
3225,Ottomans,,,,,,,,,,,
3226,Accent table,,,,,,,,,,,
3227,Accent table,,,,,,,,,,,
3228,Blankets,TV stand,Blankets,,,,,,,,,
3229,Pillow,,,,,,,,,,,
3230,TV stand,Ceiling lights,Chairs,Pillow,,,,,,,,
3231,Mattress,Curtain hooks,,,,,,,,,,
3232,Bedframe,Bedframe,Bedframe,Pillow cases,Mattress,Ottomans,Pillow cases, Ottomans,Blankets,,,
3233,Chairs,Shower curtain,,,,,,,,,,
3234,Pillow,Media storage,,,,,,,,,,
3235,Ottomans,Lamps,Accent table,,,,,,,,,
3236,Ottomans,Media storage,Bathroom organizer,Soap dishes,,,,,,,,
3237,Ottomans,Pillow,,,,,,,,,,
3238,Mattress,,,,,,,,,,,
3239,Ottomans,Bathroom organizer,,,,,,,,,,
3240,Ottomans,,,,,,,,,,,
3241,Pillow,TV stand,Ceiling fans,,,,,,,,,
3242,Soap dishes,Bathroom organizer,,,,,,,,,,
3243,Bathroom organizer,,,,,,,,,,,
3244,Ottomans,Mattress,Media storage,Curtain hooks,,,,,,,,
3245,Blankets,,,,,,,,,,,
3246,Lamps,TV stand,Ottomans,Chairs,Blankets,Soap dishes,,,,,,
3247,Mattress,,,,,,,,,,,
3248,Mattress,Bedframe,Mattress,Ottomans,Media storage,Lamps,,,,,,
3249,Bedframe,Blankets,Media storage,,,,,,,,,
3250,Soap dishes,Curtain rods,Ottomans,,,,,,,,,
3251,Curtain rods,Shower curtain,Ottomans,,,,,,,,,
3252,Pillow,Bedframe,TV stand,Sofa,Ottomans,Shower curtain,Lamps,,,,,
3253,Ottomans,Ottomans,,,,,,,,,,
3254,Bathroom organizer,Lamps,,,,,,,,,,
3255,Mattress,,,,,,,,,,,
3256,Accent table,,,,,,,,,,,
3257,Ottomans,,,,,,,,,,,
3258,Bathroom organizer,Ottomans,Curtain hooks,Accent table,,,,,,,,
3259,Chairs,Mattress,,,,,,,,,,
3260,Mattress,Ottomans,,,,,,,,,,
3261,Bedframe,,,,,,,,,,,
3262,Bedframe,Lamps,Pillow,Accent table,,,,,,,,
3263,Ottomans,,,,,,,,,,,
3264,Ottomans,Blankets,Media storage,Light bulbs,Bathroom organizer,,,,,,,
3265,Media storage,Media storage,,,,,,,,,,
3266,Pillow,,,,,,,,,,,
3267,Bedframe,Ottomans,Light bulbs,,,,,,,,,
3268,Bedframe,,,,,,,,,,,
3269,Shower curtain,,,,,,,,,,,
3270,Bathroom organizer,,,,,,,,,,,
3271,Bedframe,,,,,,,,,,,
3272,Bedframe,Pillow,Ottomans,Chairs,Media storage,,,,,,,
3273,Chairs,,,,,,,,,,,
3274,Bedframe,Mattress,Curtain rods,Bedframe,Media storage,TV stand,,,,,,
3275,Mattress,,,,,,,,,,,
3276,Blankets,Blankets,,,,,,,,,,
3277,Ottomans,,,,,,,,,,,
3278,Bedframe,,,,,,,,,,,
3279,Bedframe,,,,,,,,,,,
3280,Ottomans,,,,,,,,,,,
3281,Ottomans,Ottomans,Blankets,Ottomans,,,,,,,,
3282,Mattress,Media storage,,,,,,,,,,
3283,Blankets,Ottomans,Accent table,,,,,,,,,
3284,Blankets,,,,,,,,,,,
3285,Ottomans,TV stand,Ottomans,Ottomans,Accent table,,,,,,,
3286,Bathroom organizer,Curtain rods,Pillow,,,,,,,,,
3287,Mattress,,,,,,,,,,,
3288,Curtain rods,,,,,,,,,,,
3289,Curtain hooks,,,,,,,,,,,
3290,Bathroom organizer,,,,,,,,,,,
3291,Lamps,,,,,,,,,,,
3292,Mattress,Pillow cases,Blankets,TV stand,,,,,,,,
3293,Blankets,,,,,,,,,,,
3294,Bathroom organizer,Lamps,,,,,,,,,,
3295,Blankets,Wall lights,Media storage,Chairs,Pillow,Curtain hooks,,,,,,
3296,Mattress,Bedframe,Media storage,Ottomans,Ottomans,Accent table,,,,,,
3297,Blankets,,,,,,,,,,,
3298,Curtain rods,Ottomans,Blankets,,,,,,,,,
3299,Curtain rods,,,,,,,,,,,
3300,Pillow cases,,,,,,,,,,,
3301,TV stand,Pillow,Blankets,Media storage,,,,,,,,
3302,Bedframe,,,,,,,,,,,
3303,Bedframe,Media storage,Ottomans,Bathroom organizer,Accent table,,,,,,,
3304,Blankets,Ottomans,Chairs,Ottomans,TV stand,Pillow cases,,,,,,
3305,Bathroom organizer,,,,,,,,,,,
3306,Mattress,,,,,,,,,,,
3307,Accent table,Pillow,Curtain hooks,,,,,,,,,
3308,Mattress,,,,,,,,,,,
3309,Bedframe,Curtain rods,Pillow,Soap dishes,Accent table,,,,,,,
3310,Blankets,,,,,,,,,,,
3311,Pillow,Pillow,Blankets,Media storage,,,,,,,,
3312,Blankets,,,,,,,,,,,
3313,Ottomans,Accent table,,,,,,,,,,
3314,Blankets,Bathroom organizer,Ottomans,Pillow,TV stand,,,,,,,
3315,Ottomans,Soap dishes,,,,,,,,,,
3316,Mattress,,,,,,,,,,,
3317,Blankets,,,,,,,,,,,
3318,Pillow,Lamps,,,,,,,,,,
3319,Mattress,,,,,,,,,,,
3320,Bathroom organizer,Accent table,,,,,,,,,,
3321,Pillow cases,,,,,,,,,,,
3322,Ottomans, Accent table,,,,,,,,,,
3323,Curtain rods,Wall lights,Accent table,,,,,,,,,
3324,Blankets,,,,,,,,,,,
3325,Bedframe,Ottomans,TV stand,Blankets,Pillow,Pillow cases,Soap dishes,Ottomans,,,,
3326,Curtain hooks,,,,,,,,,,,
3327,Pillow cases,,,,,,,,,,,
3328,Pillow cases,,,,,,,,,,,
3329,Bathroom organizer,,,,,,,,,,,
3330,Bedframe,Pillow,Shower curtain,Chairs,Soap dishes,Wall lights,,,,,,
3331,Bathroom organizer,,,,,,,,,,,
3332,Ottomans,TV stand,Mattress,Wall lights,,,,,,,,
3333,Bedframe,,,,,,,,,,,
3334,Ottomans,,,,,,,,,,,
3335,Ottomans,,,,,,,,,,,
3336,Bathroom organizer,,,,,,,,,,,
3337,Accent table,Pillow,Pillow,,,,,,,,,
3338,Mattress,Ottomans,,,,,,,,,,
3339,Bedframe,,,,,,,,,,,
3340,Bedframe,,,,,,,,,,,
3341,Ottomans,Accent table,,,,,,,,,,
3342,Mattress,,,,,,,,,,,
3343,Blankets,,,,,,,,,,,
3344,Shower curtain,Mattress,Blankets,Pillow,Blankets,,,,,,,
3345,Blankets,,,,,,,,,,,
3346,Mattress,,,,,,,,,,,
3347,Bathroom organizer,,,,,,,,,,,
3348,Ottomans,,,,,,,,,,,
3349,Mattress,,,,,,,,,,,
3350,Bedframe,Chairs,,,,,,,,,,
3351,Bathroom organizer,,,,,,,,,,,
3352,Mattress,,,,,,,,,,,
3353,Bathroom organizer,,,,,,,,,,,
3354,Soap dishes,,,,,,,,,,,
3355,Mattress,,,,,,,,,,,
3356,Ottomans,,,,,,,,,,,
3357,Ottomans,Ottomans,,,,,,,,,,
3358,Shower curtain,,,,,,,,,,,
3359,Soap dishes,Mattress,,,,,,,,,,
3360,Ottomans,Bedframe,Pillow,Ceiling fans,Lamps,Light bulbs,,,,,,
3361,Bedframe,,,,,,,,,,,
3362,Ottomans,,,,,,,,,,,
3363,Curtain hooks,,,,,,,,,,,
3364,Wall lights,Lamps,Accent table,,,,,,,,,
3365,Mattress,Pillow,TV stand,,,,,,,,,
3366,Curtain rods,,,,,,,,,,,
3367,Mattress,,,,,,,,,,,
3368,Bedframe,Bedframe,Bedframe,Ottomans,Media storage,Bathroom organizer,Curtain hooks,,,,,
3369,Blankets,,,,,,,,,,,
3370,Media storage,,,,,,,,,,,
3371,Soap dishes,,,,,,,,,,,
3372,Mattress,Ottomans,Accent table,,,,,,,,,
3373,Bedframe,,,,,,,,,,,
3374,Bedframe,Wall lights,Accent table,,,,,,,,,
3375,Ottomans,,,,,,,,,,,
3376,Pillow,,,,,,,,,,,
3377,Mattress,Pillow,,,,,,,,,,
3378,Wall lights,Media storage,,,,,,,,,,
3379,Mattress,,,,,,,,,,,
3380,Bathroom organizer,,,,,,,,,,,
3381,Media storage,Pillow,,,,,,,,,,
3382,Accent table,Ceiling fans,Accent table,,,,,,,,,
3383,Bedframe,Ottomans,Lamps,,,,,,,,,
3384,Bedframe,,,,,,,,,,,
3385,Ottomans,Bathroom organizer,,,,,,,,,,
3386,Shower curtain,,,,,,,,,,,
3387,Curtain hooks,Accent table,Soap dishes,,,,,,,,,
3388,Bedframe,Ottomans,Shower curtain,Soap dishes,Accent table,,,,,,,
3389,Bedframe,Bedframe,,,,,,,,,,
3390,Ottomans,,,,,,,,,,,
3391,Bathroom organizer,,,,,,,,,,,
3392,Pillow cases,,,,,,,,,,,
3393,Mattress,,,,,,,,,,,
3394,Curtain hooks,,,,,,,,,,,
3395,Accent table,,,,,,,,,,,
3396,Blankets,Blankets,Accent table,,,,,,,,,
3397,Accent table,,,,,,,,,,,
3398,Bathroom organizer,,,,,,,,,,,
3399,Bedframe,Blankets,Ottomans,,,,,,,,,
3400,Bedframe,,,,,,,,,,,
3401,Curtain rods, Ottomans,Blankets,,,,,,,,,
3402,Bathroom organizer,Bedframe,Bathroom organizer,,,,,,,,,
3403,Bathroom organizer,Chairs,Bathroom organizer,Ottomans,Accent table,,,,,,,
3404,Pillow,,,,,,,,,,,
3405,Bathroom organizer,Ottomans,,,,,,,,,,
3406,Bedframe,Shower curtain,,,,,,,,,,
3407,Bathroom organizer,,,,,,,,,,,
3408, Media storage,,,,,,,,,,,
3409,Ottomans,,,,,,,,,,,
3410,Chairs,,,,,,,,,,,
3411,Pillow,,,,,,,,,,,
3412,Mattress,,,,,,,,,,,
3413,Ottomans,TV stand,,,,,,,,,,
3414,Bathroom organizer,Bathroom organizer,Lamps,,,,,,,,,
3415,Pillow,,,,,,,,,,,
3416,Media storage,,,,,,,,,,,
3417,Pillow cases,,,,,,,,,,,
3418,Bedframe,,,,,,,,,,,
3419,Ottomans,,,,,,,,,,,
3420,Ottomans,Mattress,Blankets,Ottomans,,,,,,,,
3421,Blankets,,,,,,,,,,,
